2026-09-18T03:43:15Z	{ 8.76 8.47 12.98 }
2026-09-18T03:43:20Z	{ 8.70 8.47 12.95 }
2026-09-18T03:43:25Z	{ 8.40 8.41 12.91 }
2026-09-18T03:43:30Z	{ 8.37 8.40 12.88 }
2026-09-18T03:43:35Z	{ 7.94 8.31 12.82 }
2026-09-18T03:43:40Z	{ 7.86 8.29 12.79 }
2026-09-18T03:43:45Z	{ 8.19 8.35 12.78 }
2026-09-18T03:43:50Z	{ 8.26 8.36 12.76 }
2026-09-18T03:43:55Z	{ 7.84 8.27 12.70 }
2026-09-18T03:44:00Z	{ 8.33 8.37 12.71 }
2026-09-18T03:44:05Z	{ 8.06 8.31 12.66 }
2026-09-18T03:44:10Z	{ 8.62 8.42 12.68 }
2026-09-18T03:44:15Z	{ 8.81 8.46 12.67 }
2026-09-18T03:44:20Z	{ 9.14 8.54 12.67 }
2026-09-18T03:44:25Z	{ 10.09 8.75 12.72 }
2026-09-18T03:44:30Z	{ 9.77 8.70 12.68 }
2026-09-18T03:44:35Z	{ 9.30 8.62 12.63 }
2026-09-18T03:44:40Z	{ 8.80 8.53 12.57 }
2026-09-18T03:44:45Z	{ 8.33 8.44 12.51 }
2026-09-18T03:44:50Z	{ 8.15 8.40 12.47 }
2026-09-18T03:44:55Z	{ 8.86 8.54 12.50 }
2026-09-18T03:45:00Z	{ 8.71 8.51 12.47 }
2026-09-18T03:45:05Z	{ 8.33 8.44 12.42 }
2026-09-18T03:45:11Z	{ 8.06 8.38 12.37 }
2026-09-18T03:45:16Z	{ 7.98 8.36 12.34 }
2026-09-18T03:45:21Z	{ 8.94 8.55 12.39 }
2026-09-18T03:45:26Z	{ 8.70 8.51 12.35 }
2026-09-18T03:45:31Z	{ 8.65 8.50 12.32 }
2026-09-18T03:45:36Z	{ 8.11 8.39 12.26 }
2026-09-18T03:45:41Z	{ 7.62 8.28 12.20 }
2026-09-18T03:45:46Z	{ 8.78 8.51 12.26 }
2026-09-18T03:45:51Z	{ 9.19 8.60 12.27 }
2026-09-18T03:45:56Z	{ 8.86 8.54 12.23 }
2026-09-18T03:46:01Z	{ 9.27 8.63 12.24 }
2026-09-18T03:46:06Z	{ 9.17 8.62 12.21 }
2026-09-18T03:46:11Z	{ 8.83 8.56 12.17 }
2026-09-18T03:46:16Z	{ 8.21 8.44 12.10 }
2026-09-18T03:46:21Z	{ 8.59 8.51 12.11 }
2026-09-18T03:46:26Z	{ 8.14 8.42 12.05 }
2026-09-18T03:46:31Z	{ 8.53 8.50 12.06 }
2026-09-18T03:46:36Z	{ 8.01 8.39 12.00 }
2026-09-18T03:46:41Z	{ 7.69 8.31 11.95 }
2026-09-18T03:46:46Z	{ 7.39 8.24 11.91 }
2026-09-18T03:46:51Z	{ 7.44 8.24 11.88 }
2026-09-18T03:46:56Z	{ 7.64 8.27 11.87 }
2026-09-18T03:47:01Z	{ 7.19 8.16 11.81 }
2026-09-18T03:47:06Z	{ 6.78 8.06 11.76 }
2026-09-18T03:47:11Z	{ 6.39 7.96 11.70 }
2026-09-18T03:47:16Z	{ 6.52 7.96 11.68 }
2026-09-18T03:47:21Z	{ 6.56 7.94 11.65 }
2026-09-18T03:47:26Z	{ 6.19 7.84 11.59 }
2026-09-18T03:47:31Z	{ 6.26 7.83 11.56 }
2026-09-18T03:47:36Z	{ 6.72 7.90 11.57 }
2026-09-18T03:47:41Z	{ 6.34 7.80 11.51 }
2026-09-18T03:47:46Z	{ 6.63 7.84 11.50 }
2026-09-18T03:47:51Z	{ 6.66 7.82 11.48 }
2026-09-18T03:47:56Z	{ 6.45 7.76 11.43 }
2026-09-18T03:48:01Z	{ 6.17 7.68 11.38 }
2026-09-18T03:48:06Z	{ 6.80 7.78 11.40 }
2026-09-18T03:48:11Z	{ 7.62 7.94 11.43 }
2026-09-18T03:48:16Z	{ 8.45 8.10 11.47 }
2026-09-18T03:48:21Z	{ 8.73 8.17 11.47 }
2026-09-18T03:48:26Z	{ 9.39 8.32 11.50 }
2026-09-18T03:48:31Z	{ 9.76 8.41 11.52 }
2026-09-18T03:48:36Z	{ 10.58 8.60 11.57 }
2026-09-18T03:48:42Z	{ 10.69 8.66 11.57 }
2026-09-18T03:48:47Z	{ 10.08 8.56 11.52 }
2026-09-18T03:48:52Z	{ 10.55 8.69 11.54 }
2026-09-18T03:48:57Z	{ 9.95 8.59 11.49 }
2026-09-18T03:49:02Z	{ 10.03 8.63 11.49 }
2026-09-18T03:49:07Z	{ 9.79 8.60 11.46 }
2026-09-18T03:49:12Z	{ 9.16 8.49 11.41 }
2026-09-18T03:49:17Z	{ 10.51 8.79 11.49 }
2026-09-18T03:49:22Z	{ 10.71 8.85 11.50 }
